Client ID,Age,Occupation,Marital Status,Education Level,Credit Default,Housing Loan,Personal Loan,Contact Method,Campaign Calls,Previous Contact Days,Subscription Status 
30779,36,blue-collar,married,basic.9y,no,unknown,no,cellular,1,999,no
25982,57,management,married,university.degree,no,yes,no,cellular,2,999,yes
31298,41,blue-collar,married,basic.6y,no,yes,no,cellular,2,999,no
20161,31,technician,single,professional.course,no,unknown,no,cellular,1,999,no
10623,30,blue-collar,married,basic.6y,no,unknown,no,telephone,1,999,no
25135,54,unemployed,married,basic.9y,no,unknown,no,cellular,1,999,no
20587,47,admin.,divorced,high.school,no,unknown,no,cellular,6,999,no
22851,51,blue-collar,married,basic.4y,unknown,yes,no,cellular,2,999,no
12152,31,blue-collar,married,basic.4y,unknown,unknown,no,telephone,1,999,no
40024,33,admin.,married,university.degree,no,yes,yes,cellular,3,999,yes
12933,27,entrepreneur,married,high.school,no,unknown,no,cellular,1,999,yes
38907,30,admin.,single,university.degree,no,unknown,no,cellular,2,999,no
20796,54,retired,married,basic.4y,unknown,unknown,no,cellular,5,999,no
4273,41,services,married,basic.9y,no,no,no,telephone,1,999,no
29996,20,student,single,unknown,no,yes,yes,cellular,2,999,no
27369,55,technician,married,professional.course,no,unknown,no,cellular,1,999,no
8971,33,admin.,married,university.degree,no,unknown,unknown,telephone,1,999,no
9428,25,blue-collar,single,high.school,no,unknown,no,telephone,3,999,no
17984,52,admin.,single,high.school,unknown,unknown,no,cellular,3,999,no
38935,56,housemaid,divorced,basic.4y,no,unknown,no,cellular,1,999,yes
11021,38,management,married,unknown,unknown,unknown,no,telephone,9,999,yes
40107,28,blue-collar,single,high.school,no,unknown,no,cellular,3,999,no
26758,55,management,divorced,university.degree,no,unknown,no,cellular,1,999,no
29657,31,admin.,single,university.degree,no,yes,no,cellular,1,999,no
30332,54,management,married,university.degree,no,unknown,no,telephone,1,2,no
3612,38,technician,married,professional.course,no,unknown,no,telephone,1,999,no
7175,52,self-employed,single,university.degree,unknown,unknown,unknown,telephone,4,999,no
5331,49,admin.,single,university.degree,no,no,no,telephone,3,999,no
13574,42,blue-collar,married,basic.4y,no,unknown,no,cellular,1,999,no
38918,24,admin.,single,university.degree,no,unknown,no,cellular,1,9,no
463,52,self-employed,married,university.degree,no,yes,no,telephone,1,999,no
18580,53,blue-collar,married,basic.4y,unknown,no,no,cellular,2,999,no
37202,60,entrepreneur,married,unknown,no,unknown,unknown,cellular,2,999,no
8247,48,management,married,university.degree,no,yes,yes,telephone,7,999,yes
20590,46,blue-collar,married,basic.4y,unknown,unknown,no,cellular,2,999,no
5428,34,blue-collar,single,basic.9y,no,unknown,no,telephone,3,999,no
33460,29,technician,single,university.degree,no,unknown,yes,cellular,2,999,no
36096,51,admin.,divorced,university.degree,no,unknown,no,cellular,1,999,no
2319,30,technician,single,university.degree,unknown,no,no,telephone,1,999,no
354,38,services,married,high.school,no,yes,no,telephone,3,999,no
4985,48,services,married,high.school,unknown,unknown,no,telephone,9,999,no
29058,55,admin.,married,high.school,no,no,unknown,cellular,3,999,no
13543,32,technician,married,professional.course,no,yes,unknown,cellular,1,999,yes
36015,36,admin.,single,university.degree,no,unknown,no,cellular,2,999,no
997,41,services,single,high.school,no,yes,yes,telephone,1,999,no
19249,32,technician,single,professional.course,no,unknown,yes,cellular,1,999,yes
18610,59,services,married,high.school,no,unknown,no,cellular,1,999,no
30839,51,blue-collar,married,basic.6y,no,unknown,unknown,cellular,2,999,yes
34982,53,services,married,basic.6y,no,no,no,cellular,1,999,no
33437,35,admin.,single,university.degree,no,yes,no,cellular,1,999,no
16047,27,blue-collar,married,basic.4y,no,unknown,no,cellular,1,999,no
4503,48,blue-collar,married,professional.course,no,yes,no,telephone,1,999,no
37528,22,student,single,high.school,no,no,no,cellular,2,3,no
25953,36,admin.,single,university.degree,no,no,no,cellular,1,999,yes
11125,46,blue-collar,married,basic.6y,no,no,unknown,telephone,10,999,no
32106,33,services,married,high.school,no,unknown,no,cellular,1,999,no
2013,44,blue-collar,married,basic.6y,no,yes,no,telephone,5,999,no
3363,36,blue-collar,married,basic.9y,no,unknown,no,telephone,2,999,no
16080,35,services,single,high.school,unknown,unknown,unknown,cellular,1,999,no
35281,37,services,divorced,basic.4y,no,unknown,no,cellular,8,999,no
37795,63,technician,married,unknown,no,unknown,no,cellular,1,999,no
21187,45,technician,divorced,university.degree,no,unknown,no,cellular,2,999,no
13064,34,technician,single,university.degree,no,no,no,cellular,3,999,no
37938,35,admin.,married,university.degree,no,yes,yes,cellular,2,999,no
40639,85,retired,married,basic.4y,no,no,no,cellular,1,3,yes
37315,58,technician,married,professional.course,no,no,no,cellular,2,999,no
14364,35,admin.,divorced,high.school,no,yes,yes,cellular,3,999,no
13390,30,admin.,married,university.degree,no,unknown,no,cellular,6,999,no
5764,35,management,married,university.degree,no,unknown,no,telephone,2,999,no
33846,28,services,single,high.school,no,unknown,yes,cellular,1,999,yes
39397,33,admin.,single,university.degree,no,unknown,no,cellular,1,7,yes
32357,52,services,married,high.school,no,yes,no,cellular,1,999,no
34044,29,admin.,single,high.school,no,no,no,cellular,4,999,no
1282,25,services,divorced,high.school,no,unknown,no,telephone,1,999,no
1164,43,admin.,married,high.school,no,unknown,no,telephone,1,999,no
22824,42,technician,divorced,professional.course,no,unknown,no,cellular,2,999,no
5634,29,technician,married,unknown,no,yes,no,telephone,2,999,no
21642,35,management,married,university.degree,no,unknown,no,cellular,2,999,no
12442,23,blue-collar,single,basic.9y,no,unknown,no,cellular,3,999,no
9254,51,technician,married,basic.6y,unknown,unknown,no,telephone,2,999,no
6789,39,entrepreneur,divorced,high.school,no,no,no,telephone,2,999,no
32067,33,blue-collar,single,basic.4y,no,unknown,yes,cellular,2,999,no
2955,42,technician,married,professional.course,unknown,unknown,no,telephone,1,999,no
27817,88,retired,divorced,basic.4y,no,yes,no,cellular,3,999,yes
33226,26,blue-collar,married,basic.9y,no,unknown,no,cellular,1,999,no
33832,43,blue-collar,married,basic.4y,no,unknown,yes,cellular,1,999,no
3702,51,admin.,single,basic.6y,no,unknown,no,telephone,1,999,no
7,59,admin.,married,professional.course,no,unknown,unknown,telephone,1,999,no
3273,53,unemployed,divorced,basic.9y,unknown,unknown,no,telephone,2,999,no
32026,50,blue-collar,married,basic.4y,no,no,no,cellular,2,999,no
16052,46,housemaid,divorced,basic.4y,unknown,no,yes,cellular,1,999,no
19455,47,blue-collar,married,basic.4y,no,unknown,no,cellular,1,999,no
9723,42,blue-collar,single,basic.9y,no,unknown,no,telephone,5,999,no
23714,35,technician,single,university.degree,no,unknown,no,cellular,17,999,no
37746,54,admin.,married,university.degree,no,unknown,yes,cellular,1,999,yes
6637,46,blue-collar,married,unknown,no,unknown,no,telephone,1,999,no
31461,58,retired,married,basic.4y,no,unknown,unknown,cellular,2,999,no
26977,34,technician,married,high.school,no,unknown,yes,cellular,2,999,no
4746,35,blue-collar,married,professional.course,no,yes,unknown,telephone,2,999,no
35779,37,blue-collar,married,basic.9y,no,unknown,no,cellular,2,999,no
26407,42,management,married,high.school,no,unknown,no,cellular,2,999,no
13520,55,services,married,high.school,no,unknown,yes,cellular,1,999,no
20323,35,technician,single,university.degree,no,unknown,no,cellular,1,999,no
1104,36,blue-collar,married,unknown,unknown,unknown,yes,telephone,3,999,no
8556,28,management,single,university.degree,no,unknown,no,telephone,1,999,no
784,38,blue-collar,married,basic.6y,no,unknown,unknown,telephone,3,999,no
22428,34,technician,divorced,professional.course,no,unknown,no,cellular,4,999,no
21156,34,unemployed,married,university.degree,unknown,unknown,no,cellular,2,999,no
18315,39,technician,married,high.school,no,no,no,cellular,3,999,no
28127,40,management,married,university.degree,no,yes,unknown,cellular,1,999,no
24540,34,admin.,married,high.school,no,unknown,no,cellular,1,999,no
9740,41,self-employed,married,basic.9y,no,unknown,no,telephone,4,999,no
6650,38,blue-collar,married,basic.9y,no,yes,no,telephone,3,999,no
5087,53,admin.,married,basic.9y,no,unknown,no,telephone,2,999,no
2933,42,admin.,divorced,university.degree,no,unknown,unknown,telephone,4,999,no
7621,48,technician,single,unknown,no,yes,no,telephone,3,999,yes
10733,47,blue-collar,married,unknown,unknown,no,no,telephone,5,999,no
19067,52,technician,married,professional.course,no,unknown,unknown,cellular,1,999,no
27378,53,admin.,married,university.degree,unknown,yes,no,telephone,8,999,no
32760,47,blue-collar,married,basic.6y,unknown,unknown,no,telephone,1,999,no
26019,38,admin.,single,university.degree,no,unknown,no,cellular,2,999,no
39951,27,admin.,single,university.degree,no,yes,no,cellular,2,999,yes
1256,43,blue-collar,married,basic.4y,unknown,unknown,yes,telephone,1,999,no
17164,56,blue-collar,married,basic.9y,unknown,unknown,no,cellular,8,999,no
17234,38,blue-collar,married,high.school,no,unknown,no,cellular,2,999,no
35536,33,blue-collar,single,high.school,no,no,no,cellular,1,999,no
29685,57,management,divorced,university.degree,unknown,yes,no,cellular,1,999,no
31725,35,blue-collar,married,basic.9y,unknown,no,no,cellular,1,999,no
2281,54,retired,divorced,basic.4y,no,yes,no,telephone,2,999,no
5778,51,retired,married,basic.9y,no,unknown,unknown,telephone,1,999,no
19078,48,admin.,married,university.degree,unknown,unknown,no,cellular,2,999,no
29200,41,unemployed,married,basic.9y,unknown,unknown,no,cellular,1,999,no
20732,60,retired,married,basic.9y,unknown,unknown,no,cellular,3,999,yes
11087,56,entrepreneur,married,university.degree,no,unknown,yes,telephone,1,999,no
15571,33,admin.,married,university.degree,no,unknown,no,cellular,10,999,no
34137,38,blue-collar,single,basic.9y,no,unknown,no,cellular,2,999,yes
17395,57,technician,married,professional.course,unknown,unknown,no,cellular,2,999,no
18405,56,technician,divorced,university.degree,unknown,unknown,unknown,cellular,3,999,no
8319,35,technician,married,unknown,unknown,yes,no,telephone,1,999,no
28013,38,admin.,divorced,basic.6y,unknown,unknown,no,cellular,1,999,no
32180,47,services,single,basic.6y,unknown,unknown,yes,cellular,1,999,no
14463,45,blue-collar,married,basic.4y,unknown,yes,no,cellular,3,999,no
20278,29,admin.,single,university.degree,no,unknown,no,cellular,5,999,no
37462,23,student,single,high.school,no,unknown,no,cellular,3,15,yes
9171,57,retired,married,basic.4y,no,no,no,telephone,3,999,no
22226,54,housemaid,married,university.degree,unknown,yes,no,cellular,1,999,no
39934,25,services,single,basic.9y,no,unknown,unknown,telephone,1,999,no
37293,31,admin.,married,high.school,no,unknown,yes,cellular,2,4,yes
845,44,admin.,divorced,high.school,unknown,unknown,no,telephone,1,999,no
12990,38,blue-collar,married,basic.9y,unknown,unknown,unknown,cellular,2,999,no
30636,56,services,divorced,high.school,no,no,no,telephone,7,999,yes
16903,40,blue-collar,single,professional.course,no,yes,no,cellular,1,999,no
32322,39,blue-collar,married,high.school,no,unknown,yes,cellular,1,999,no
27284,37,admin.,married,university.degree,no,unknown,no,cellular,1,999,no
19133,46,technician,married,professional.course,no,no,yes,cellular,2,999,no
18553,40,technician,married,professional.course,unknown,unknown,no,cellular,10,999,no
32902,41,services,single,high.school,unknown,yes,no,cellular,1,999,no
15351,42,blue-collar,married,basic.6y,unknown,unknown,unknown,cellular,3,999,no
35884,28,technician,single,professional.course,no,unknown,no,cellular,1,3,yes
7520,33,technician,married,high.school,no,unknown,unknown,telephone,2,999,no
8623,56,admin.,married,university.degree,no,no,no,telephone,1,999,no
1331,59,blue-collar,married,basic.6y,no,yes,no,telephone,1,999,no
36376,41,technician,single,university.degree,no,no,no,telephone,1,999,yes
9513,40,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,1,999,no
30406,37,admin.,married,high.school,no,unknown,unknown,cellular,3,999,no
20839,44,services,married,high.school,no,unknown,no,cellular,3,999,no
7546,33,services,single,high.school,no,unknown,unknown,telephone,1,999,no
29366,38,management,divorced,university.degree,no,unknown,unknown,cellular,2,999,no
35353,25,blue-collar,single,basic.9y,no,unknown,no,cellular,3,999,yes
30185,31,admin.,single,high.school,no,unknown,no,cellular,1,5,yes
35963,34,admin.,married,university.degree,no,yes,no,cellular,1,999,no
33421,34,admin.,single,university.degree,no,unknown,no,cellular,1,999,no
19757,31,admin.,married,professional.course,unknown,unknown,no,cellular,1,999,no
33665,37,services,married,basic.9y,unknown,unknown,no,telephone,1,999,no
18606,36,admin.,single,university.degree,no,unknown,no,cellular,7,999,no
14730,59,retired,married,university.degree,unknown,no,no,cellular,5,999,yes
36016,40,student,single,high.school,no,yes,no,cellular,1,999,no
20525,32,technician,single,professional.course,no,unknown,no,cellular,3,999,yes
34768,38,blue-collar,married,basic.6y,no,yes,no,cellular,9,999,no
14580,33,management,married,university.degree,no,no,no,cellular,1,999,no
5576,42,housemaid,married,basic.4y,no,unknown,no,telephone,1,999,no
16930,55,unknown,married,basic.4y,no,unknown,yes,cellular,1,999,no
26359,30,services,married,high.school,unknown,yes,no,cellular,1,999,no
37700,35,admin.,married,university.degree,no,unknown,yes,cellular,5,999,no
33092,27,services,married,high.school,no,unknown,yes,cellular,8,999,no
15172,41,blue-collar,divorced,high.school,no,yes,no,cellular,6,999,no
32519,59,admin.,married,university.degree,no,yes,no,cellular,2,999,no
32898,46,blue-collar,married,basic.4y,unknown,unknown,no,cellular,2,999,no
28658,52,blue-collar,divorced,basic.4y,no,yes,no,cellular,1,999,no
2924,34,admin.,single,high.school,no,unknown,no,telephone,4,999,no
20186,44,management,married,university.degree,no,yes,no,cellular,2,999,no
10332,44,technician,divorced,professional.course,no,unknown,no,telephone,1,999,no
33207,59,blue-collar,married,basic.9y,no,unknown,yes,cellular,1,999,no
35270,41,blue-collar,married,basic.4y,no,yes,no,cellular,2,999,no
26075,36,management,married,high.school,no,unknown,no,cellular,2,999,no
8120,28,services,single,high.school,no,unknown,no,telephone,3,999,no
11969,34,blue-collar,married,basic.9y,unknown,unknown,no,telephone,1,999,no
29388,39,admin.,married,university.degree,no,unknown,yes,cellular,2,999,no
2759,44,technician,single,unknown,unknown,no,no,telephone,2,999,no
17809,33,admin.,married,university.degree,no,no,no,cellular,1,999,yes
14914,43,technician,married,high.school,no,no,no,cellular,4,999,no
28786,41,services,single,university.degree,no,unknown,no,cellular,2,999,no
