Client ID,Age,Occupation,Marital Status,Education Level,Credit Default,Housing Loan,Personal Loan,Contact Method,Campaign Calls,Previous Contact Days,Subscription Status,WasContactedBefore,PreviouslyContacted,Age Group
30998,37,blue-collar,married,basic.6y,no,no,no,cellular,7,999,no,0,0,36–45
24269,54,retired,married,professional.course,no,unknown,no,cellular,1,999,no,0,0,46–55
39483,61,retired,married,high.school,no,yes,unknown,cellular,4,999,no,0,0,56–65
1108,34,management,married,university.degree,no,yes,yes,telephone,1,999,no,0,0,26–35
33888,28,technician,single,professional.course,no,unknown,no,cellular,1,999,no,0,0,26–35
1134,52,blue-collar,married,basic.9y,unknown,no,no,telephone,2,999,no,0,0,46–55
29828,37,blue-collar,married,basic.4y,unknown,unknown,yes,cellular,6,999,no,0,0,36–45
23785,51,blue-collar,married,basic.9y,unknown,unknown,no,cellular,1,999,no,0,0,46–55
41153,26,management,single,university.degree,no,unknown,no,cellular,5,999,no,0,0,26–35
28661,27,services,single,university.degree,no,yes,no,cellular,1,999,no,0,0,26–35
37725,38,admin.,divorced,professional.course,no,unknown,unknown,cellular,2,999,no,0,0,36–45
18956,30,unknown,married,university.degree,no,unknown,no,cellular,1,999,no,0,0,26–35
7095,34,management,married,university.degree,no,no,no,telephone,2,999,no,0,0,26–35
15082,50,blue-collar,married,unknown,unknown,no,no,cellular,1,999,no,0,0,46–55
22802,58,admin.,divorced,university.degree,unknown,yes,no,cellular,2,999,no,0,0,56–65
40105,19,student,single,basic.9y,no,no,yes,telephone,1,6,yes,1,6,1–25
26981,31,services,single,high.school,no,yes,unknown,cellular,2,999,yes,0,0,26–35
26068,56,management,married,university.degree,no,unknown,no,cellular,2,999,no,0,0,56–65
35454,36,admin.,married,high.school,unknown,unknown,no,cellular,2,999,no,0,0,36–45
14476,33,services,married,high.school,no,unknown,no,cellular,5,999,no,0,0,26–35
20206,43,technician,married,professional.course,unknown,yes,no,cellular,2,999,no,0,0,36–45
29525,41,blue-collar,divorced,high.school,unknown,unknown,no,cellular,1,999,no,0,0,36–45
37275,38,technician,married,professional.course,no,unknown,no,cellular,1,999,yes,0,0,36–45
10394,51,blue-collar,married,basic.9y,unknown,unknown,no,telephone,1,999,no,0,0,46–55
6247,53,technician,married,professional.course,no,unknown,yes,telephone,2,999,no,0,0,46–55
28419,30,self-employed,single,university.degree,no,unknown,no,cellular,3,999,yes,0,0,26–35
26069,41,housemaid,divorced,university.degree,no,unknown,no,cellular,2,999,no,0,0,36–45
16859,43,blue-collar,married,basic.9y,unknown,unknown,no,cellular,1,999,no,0,0,36–45
20526,50,admin.,married,university.degree,no,unknown,no,cellular,8,999,no,0,0,46–55
32489,42,management,divorced,high.school,no,no,unknown,cellular,2,999,no,0,0,36–45
9859,29,admin.,single,university.degree,no,yes,no,telephone,2,999,no,0,0,26–35
22215,51,admin.,married,university.degree,no,no,no,cellular,1,999,no,0,0,46–55
19848,32,admin.,single,university.degree,no,unknown,unknown,cellular,1,999,no,0,0,26–35
31590,36,blue-collar,married,unknown,no,yes,no,cellular,1,999,no,0,0,36–45
8189,40,blue-collar,married,basic.6y,unknown,unknown,no,telephone,1,999,no,0,0,36–45
2826,31,admin.,married,university.degree,no,unknown,no,telephone,2,999,no,0,0,26–35
33623,26,blue-collar,single,basic.9y,no,unknown,unknown,cellular,3,999,no,0,0,26–35
32320,54,technician,married,university.degree,unknown,no,no,cellular,5,999,no,0,0,46–55
21078,54,technician,married,professional.course,no,unknown,yes,cellular,2,999,no,0,0,46–55
1492,37,blue-collar,married,professional.course,no,unknown,no,telephone,3,999,no,0,0,36–45
39717,45,self-employed,married,high.school,no,unknown,no,cellular,1,999,yes,0,0,46–55
26344,44,management,married,university.degree,no,unknown,no,cellular,1,999,no,0,0,36–45
37876,30,student,married,university.degree,no,unknown,unknown,cellular,3,3,yes,1,3,26–35
33482,32,management,single,university.degree,no,unknown,unknown,cellular,2,999,yes,0,0,26–35
4730,45,blue-collar,married,basic.4y,no,unknown,no,telephone,1,999,no,0,0,46–55
25888,38,technician,married,professional.course,no,unknown,no,cellular,2,999,no,0,0,36–45
39095,35,blue-collar,married,basic.9y,no,unknown,no,cellular,1,4,no,1,4,36–45
30830,58,retired,married,high.school,unknown,unknown,no,cellular,1,999,no,0,0,56–65
7579,36,blue-collar,single,basic.9y,no,unknown,no,telephone,1,999,no,0,0,36–45
15872,58,management,married,university.degree,no,unknown,unknown,cellular,1,999,no,0,0,56–65
15960,23,admin.,single,high.school,no,unknown,unknown,cellular,3,999,no,0,0,1–25
26445,36,technician,married,professional.course,no,no,no,cellular,1,999,no,0,0,36–45
30204,54,housemaid,married,high.school,no,no,no,cellular,1,999,yes,0,0,46–55
2857,49,services,married,high.school,no,yes,no,telephone,1,999,no,0,0,46–55
13237,45,blue-collar,divorced,basic.4y,no,yes,no,cellular,1,999,no,0,0,46–55
26539,44,admin.,single,professional.course,no,unknown,no,cellular,4,999,yes,0,0,36–45
10389,31,blue-collar,divorced,high.school,no,unknown,yes,telephone,3,999,no,0,0,26–35
18615,39,management,divorced,basic.9y,unknown,unknown,no,cellular,1,999,no,0,0,36–45
14659,25,entrepreneur,single,university.degree,no,no,no,cellular,7,999,no,0,0,26–35
20572,31,housemaid,married,basic.4y,no,no,yes,cellular,6,999,no,0,0,26–35
844,53,admin.,single,university.degree,unknown,unknown,no,telephone,2,999,no,0,0,46–55
22643,44,blue-collar,married,illiterate,no,unknown,no,cellular,1,999,no,0,0,36–45
6903,35,student,single,university.degree,unknown,no,unknown,telephone,1,999,no,0,0,36–45
16208,46,unemployed,married,professional.course,no,unknown,no,cellular,1,999,no,0,0,46–55
15732,46,services,married,high.school,no,unknown,no,cellular,3,999,no,0,0,46–55
12972,50,admin.,married,professional.course,no,yes,yes,cellular,1,999,yes,0,0,46–55
32462,30,admin.,single,high.school,no,no,unknown,cellular,2,999,no,0,0,26–35
480,41,management,married,unknown,unknown,unknown,no,telephone,1,999,no,0,0,36–45
34308,26,management,married,university.degree,no,unknown,no,cellular,4,999,no,0,0,26–35
5677,58,management,married,university.degree,no,unknown,yes,telephone,1,999,no,0,0,56–65
12064,40,management,married,basic.9y,no,yes,yes,telephone,1,999,no,0,0,36–45
7981,39,blue-collar,married,basic.9y,no,unknown,no,telephone,2,999,no,0,0,36–45
267,34,self-employed,single,university.degree,no,yes,no,telephone,2,999,no,0,0,26–35
38498,61,retired,married,high.school,no,unknown,no,telephone,1,999,no,0,0,56–65
1091,36,blue-collar,married,basic.9y,no,yes,no,telephone,2,999,no,0,0,36–45
14385,27,services,married,high.school,no,yes,no,cellular,3,999,no,0,0,26–35
11083,34,admin.,married,high.school,no,no,no,telephone,11,999,no,0,0,26–35
14429,38,retired,single,basic.6y,unknown,unknown,no,cellular,2,999,no,0,0,36–45
1125,49,technician,married,professional.course,unknown,unknown,unknown,telephone,2,999,no,0,0,46–55
38680,69,retired,married,basic.6y,no,yes,no,cellular,3,999,yes,0,0,66+
26621,51,self-employed,married,basic.9y,no,yes,yes,cellular,1,999,no,0,0,46–55
36113,32,admin.,single,university.degree,no,unknown,unknown,cellular,2,999,no,0,0,26–35
34660,33,technician,married,university.degree,no,no,yes,cellular,3,999,no,0,0,26–35
20614,46,technician,married,professional.course,no,yes,no,cellular,3,999,no,0,0,46–55
18371,50,technician,single,high.school,unknown,no,no,telephone,6,999,no,0,0,46–55
39426,37,management,single,university.degree,no,unknown,no,cellular,1,999,no,0,0,36–45
16876,24,services,single,high.school,no,unknown,no,cellular,2,999,no,0,0,1–25
16222,27,admin.,single,university.degree,unknown,yes,no,cellular,1,999,no,0,0,26–35
14593,32,services,single,unknown,unknown,unknown,no,cellular,1,999,yes,0,0,26–35
15704,28,blue-collar,married,basic.9y,no,unknown,unknown,cellular,3,999,no,0,0,26–35
9767,35,blue-collar,married,basic.9y,unknown,no,no,telephone,4,999,no,0,0,36–45
1049,39,blue-collar,married,basic.6y,no,unknown,no,telephone,6,999,no,0,0,36–45
40787,41,unemployed,married,high.school,no,no,no,cellular,1,6,yes,1,6,36–45
8476,37,admin.,married,high.school,unknown,yes,no,telephone,4,999,no,0,0,36–45
28727,36,blue-collar,married,unknown,no,unknown,no,cellular,1,999,yes,0,0,36–45
26440,31,technician,single,university.degree,no,unknown,no,cellular,5,999,no,0,0,26–35
2953,30,technician,single,professional.course,no,unknown,no,telephone,1,999,no,0,0,26–35
28731,19,student,single,basic.9y,no,unknown,no,cellular,3,999,no,0,0,1–25
410,42,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,1,999,no,0,0,36–45
26188,33,admin.,single,university.degree,no,unknown,no,telephone,3,999,no,0,0,26–35
35332,34,admin.,single,university.degree,no,unknown,no,cellular,4,999,no,0,0,26–35
31453,39,blue-collar,single,basic.9y,unknown,yes,no,cellular,2,999,no,0,0,36–45
39862,33,services,married,high.school,no,unknown,no,cellular,1,999,no,0,0,26–35
26101,32,blue-collar,married,basic.6y,no,unknown,yes,cellular,2,999,no,0,0,26–35
29767,31,services,divorced,high.school,no,unknown,no,cellular,1,999,no,0,0,26–35
10481,34,services,married,high.school,no,no,yes,telephone,3,999,no,0,0,26–35
26066,34,management,married,university.degree,no,unknown,unknown,cellular,2,999,no,0,0,26–35
5647,44,blue-collar,married,high.school,no,yes,unknown,telephone,4,999,no,0,0,36–45
4509,40,admin.,single,high.school,no,unknown,no,telephone,1,999,no,0,0,36–45
30082,64,management,married,high.school,no,unknown,no,cellular,2,999,yes,0,0,56–65
843,50,entrepreneur,married,basic.9y,no,unknown,yes,telephone,1,999,no,0,0,46–55
37197,42,unemployed,married,unknown,no,yes,yes,cellular,4,4,yes,1,4,36–45
14877,39,blue-collar,married,basic.9y,unknown,yes,unknown,cellular,5,999,no,0,0,36–45
19595,29,services,single,professional.course,no,yes,yes,cellular,3,999,no,0,0,26–35
9768,38,self-employed,married,university.degree,unknown,unknown,no,telephone,10,999,no,0,0,36–45
14807,32,technician,married,university.degree,no,no,no,cellular,1,999,no,0,0,26–35
19810,47,self-employed,married,basic.9y,no,yes,no,cellular,2,999,no,0,0,46–55
12624,28,technician,divorced,university.degree,no,unknown,no,cellular,1,999,no,0,0,26–35
37043,31,admin.,single,high.school,no,yes,no,cellular,1,999,yes,0,0,26–35
2151,47,admin.,divorced,university.degree,no,unknown,no,telephone,4,999,no,0,0,46–55
10521,36,blue-collar,single,basic.9y,no,unknown,no,telephone,1,999,no,0,0,36–45
5427,55,admin.,married,high.school,no,unknown,no,telephone,6,999,no,0,0,56–65
2681,30,services,married,unknown,no,no,no,telephone,2,999,no,0,0,26–35
7587,38,admin.,divorced,high.school,no,yes,no,telephone,5,999,no,0,0,36–45
17864,38,unemployed,married,basic.4y,unknown,yes,no,telephone,1,999,no,0,0,36–45
26081,29,admin.,married,university.degree,no,unknown,no,cellular,3,999,no,0,0,26–35
9695,60,management,married,university.degree,no,unknown,no,telephone,2,999,no,0,0,56–65
7837,42,blue-collar,married,basic.6y,no,no,no,telephone,1,999,no,0,0,36–45
20198,30,technician,single,high.school,no,no,no,cellular,2,999,no,0,0,26–35
574,56,retired,married,basic.4y,unknown,unknown,yes,telephone,4,999,no,0,0,56–65
5663,56,retired,married,high.school,unknown,unknown,yes,telephone,1,999,no,0,0,56–65
28059,24,technician,single,university.degree,no,unknown,unknown,cellular,3,999,no,0,0,1–25
1466,44,entrepreneur,married,high.school,no,unknown,unknown,telephone,2,999,no,0,0,36–45
32743,26,services,single,high.school,no,unknown,no,cellular,1,999,no,0,0,26–35
9004,29,services,single,high.school,no,yes,no,telephone,3,999,yes,0,0,26–35
6047,26,technician,single,professional.course,no,no,no,telephone,1,999,no,0,0,26–35
3439,35,unemployed,married,university.degree,no,unknown,no,telephone,25,999,no,0,0,36–45
25572,30,blue-collar,single,university.degree,no,yes,no,cellular,1,999,no,0,0,26–35
10227,39,admin.,married,university.degree,no,unknown,no,telephone,3,999,no,0,0,36–45
3442,31,self-employed,married,basic.9y,no,no,no,telephone,4,999,no,0,0,26–35
2852,41,entrepreneur,married,basic.4y,no,no,no,telephone,1,999,no,0,0,36–45
33513,38,blue-collar,married,basic.6y,no,unknown,yes,cellular,2,999,no,0,0,36–45
2562,36,management,married,university.degree,no,no,no,telephone,1,999,no,0,0,36–45
16373,32,blue-collar,divorced,basic.6y,unknown,unknown,no,cellular,2,999,no,0,0,26–35
4420,41,housemaid,married,basic.9y,unknown,yes,no,telephone,2,999,no,0,0,36–45
38944,72,retired,married,basic.9y,unknown,yes,no,cellular,2,999,no,0,0,66+
18368,37,admin.,married,university.degree,no,unknown,yes,cellular,3,999,no,0,0,36–45
36814,31,blue-collar,married,university.degree,no,unknown,no,cellular,2,999,yes,0,0,26–35
6803,53,management,married,basic.4y,unknown,no,no,telephone,2,999,no,0,0,46–55
21902,43,management,married,university.degree,no,unknown,no,cellular,2,999,no,0,0,36–45
12201,46,housemaid,married,basic.4y,no,unknown,no,telephone,2,999,no,0,0,46–55
13758,29,technician,married,university.degree,no,unknown,no,cellular,1,999,no,0,0,26–35
37053,44,technician,married,professional.course,no,yes,no,cellular,2,999,no,0,0,36–45
29840,34,admin.,married,basic.9y,no,unknown,no,cellular,2,999,no,0,0,26–35
21964,33,admin.,divorced,university.degree,no,unknown,no,cellular,2,999,no,0,0,26–35
35200,27,technician,divorced,unknown,unknown,no,no,cellular,4,999,no,0,0,26–35
31791,40,blue-collar,married,basic.6y,no,yes,no,cellular,4,999,no,0,0,36–45
25981,35,technician,single,basic.9y,no,yes,no,cellular,1,999,no,0,0,36–45
12373,48,blue-collar,married,basic.4y,no,unknown,yes,cellular,2,999,no,0,0,46–55
31763,38,management,married,unknown,no,no,no,cellular,1,999,no,0,0,36–45
19197,46,blue-collar,married,basic.4y,unknown,yes,no,cellular,3,999,yes,0,0,46–55
20156,34,technician,single,professional.course,no,yes,no,cellular,1,999,no,0,0,26–35
30475,26,student,single,university.degree,no,unknown,yes,cellular,2,999,no,0,0,26–35
19081,53,technician,married,high.school,no,unknown,no,cellular,1,999,no,0,0,46–55
27866,33,blue-collar,single,high.school,no,unknown,unknown,cellular,1,999,no,0,0,26–35
37342,85,retired,married,professional.course,no,unknown,no,cellular,1,999,yes,0,0,66+
31621,35,services,single,high.school,no,unknown,yes,cellular,1,999,no,0,0,36–45
33379,41,management,married,university.degree,no,unknown,unknown,cellular,1,999,no,0,0,36–45
27183,36,entrepreneur,divorced,high.school,no,yes,unknown,cellular,3,999,no,0,0,36–45
35137,37,technician,single,professional.course,no,unknown,yes,cellular,6,999,no,0,0,36–45
8014,37,admin.,married,university.degree,no,yes,no,telephone,2,999,no,0,0,36–45
40741,33,technician,married,university.degree,no,unknown,unknown,cellular,1,999,yes,0,0,26–35
9195,39,admin.,single,high.school,no,unknown,no,telephone,3,999,no,0,0,36–45
39176,25,blue-collar,single,basic.9y,no,unknown,no,cellular,2,10,yes,1,10,26–35
19775,34,technician,married,professional.course,no,unknown,no,cellular,1,999,no,0,0,26–35
6050,46,housemaid,married,basic.4y,no,unknown,no,telephone,2,999,no,0,0,46–55
12215,28,management,married,university.degree,no,unknown,no,telephone,2,999,no,0,0,26–35
109,42,entrepreneur,married,unknown,unknown,unknown,no,telephone,1,999,no,0,0,36–45
39026,71,retired,married,unknown,no,yes,yes,cellular,1,999,no,0,0,66+
28267,40,housemaid,married,basic.9y,no,yes,yes,telephone,1,999,no,0,0,36–45
28753,33,technician,married,professional.course,no,unknown,yes,cellular,1,999,yes,0,0,26–35
26306,44,blue-collar,single,basic.6y,unknown,yes,unknown,cellular,1,999,no,0,0,36–45
18506,32,technician,single,professional.course,no,unknown,no,cellular,2,999,no,0,0,26–35
10528,38,blue-collar,single,basic.4y,no,unknown,unknown,telephone,1,999,no,0,0,36–45
14982,32,admin.,single,basic.9y,no,unknown,no,cellular,1,999,no,0,0,26–35
32165,38,admin.,married,high.school,no,unknown,no,cellular,1,999,no,0,0,36–45
23267,29,technician,single,professional.course,no,unknown,no,cellular,4,999,no,0,0,26–35
13612,30,technician,single,professional.course,no,unknown,no,cellular,6,999,no,0,0,26–35
34154,34,blue-collar,married,basic.6y,no,unknown,yes,cellular,2,999,no,0,0,26–35
31730,35,blue-collar,married,unknown,no,no,no,cellular,1,999,no,0,0,36–45
32182,38,admin.,married,high.school,no,unknown,no,cellular,1,999,no,0,0,36–45
9001,52,housemaid,married,basic.4y,unknown,no,no,telephone,2,999,no,0,0,46–55
23375,44,admin.,divorced,university.degree,no,no,yes,cellular,14,999,no,0,0,36–45
18770,36,admin.,single,university.degree,no,unknown,no,cellular,16,999,no,0,0,36–45
31516,43,unemployed,married,basic.4y,no,no,unknown,cellular,2,999,no,0,0,36–45
40760,19,student,single,basic.6y,no,unknown,yes,cellular,5,13,yes,1,13,1–25
36809,23,admin.,single,high.school,no,no,no,cellular,1,999,no,0,0,1–25
17433,42,self-employed,married,university.degree,no,unknown,no,cellular,2,999,no,0,0,36–45
31000,39,admin.,single,professional.course,no,unknown,no,cellular,5,999,no,0,0,36–45
28775,34,blue-collar,married,basic.4y,unknown,unknown,no,cellular,2,999,no,0,0,26–35
33358,33,services,married,basic.9y,no,unknown,yes,cellular,1,999,no,0,0,26–35
33334,33,blue-collar,single,basic.4y,no,unknown,unknown,cellular,1,999,no,0,0,26–35
24972,30,services,married,basic.6y,no,unknown,unknown,cellular,2,999,no,0,0,26–35
891,38,services,single,unknown,unknown,unknown,no,telephone,6,999,no,0,0,36–45
