Client ID,Age,Occupation,Marital Status,Education Level,Credit Default,Housing Loan,Personal Loan,Contact Method,Campaign Calls,Previous Contact Days,Subscription Status
3990,42 years,blue-collar,married,basic.4y,no,,no,Telephone,1,999,no
14502,26 years,admin.,single,university.degree,no,yes,no,cellular,5,999,no
7172,54 years,retired,married,basic.4y,no,no,no,telephone,3,999,no
13485,40 years,blue-collar,married,basic.4y,unknown,no,yes,telephone,1,999,no
10888,36 years,services,single,high.school,no,no,no,Telephone,1,999,no
6149,52 years,management,divorced,university.degree,no,no,no,telephone,1,999,no
33354,35 years,services,unknown,high.school,no,,,cellular,1,999,no
21485,32 years,admin.,single,university.degree,no,,no,Cell,3,999,no
16823,54 years,technician,married,high.school,unknown,,yes,Telephone,1,999,no
12359,29 years,entrepreneur,married,high.school,no,,no,Cell,2,999,no
20651,54 years,services,married,basic.4y,no,,no,cellular,1,999,no
11595,33 years,services,single,high.school,no,,no,telephone,-18,999,no
22933,51 years,blue-collar,married,basic.4y,no,yes,no,Cell,-3,999,no
18720,39 years,admin.,married,university.degree,unknown,yes,no,cellular,3,999,no
5417,150 years,services,married,high.school,unknown,no,yes,telephone,4,999,no
2909,35 years,management,married,university.degree,no,no,no,Telephone,-1,999,no
3295,36 years,blue-collar,married,basic.9y,no,no,no,telephone,2,999,no
37351,150 years,admin.,single,university.degree,unknown,,no,Cell,1,999,no
22475,50 years,technician,married,university.degree,unknown,,no,Cell,1,999,no
38905,35 years,management,married,university.degree,no,no,no,Cell,3,7,no
7496,46 years,unemployed,divorced,basic.9y,no,no,,telephone,1,999,no
7023,59 years,retired,divorced,basic.4y,unknown,,no,Telephone,1,999,no
39629,41 years,admin.,married,university.degree,no,,no,Telephone,2,999,no
7104,36 years,unemployed,divorced,professional.course,no,,no,Telephone,-2,999,no
3497,56 years,blue-collar,married,basic.9y,unknown,no,no,telephone,5,999,no
2450,150 years,technician,married,university.degree,no,,yes,telephone,1,999,yes
35033,150 years,unemployed,married,university.degree,no,,yes,Cell,1,999,no
30040,150 years,retired,married,basic.4y,no,yes,,Cell,4,999,yes
4525,34 years,housemaid,married,high.school,no,no,no,Telephone,2,999,no
32097,36 years,admin.,married,basic.9y,no,yes,yes,cellular,-1,999,no
20814,30 years,admin.,married,university.degree,no,,no,cellular,2,999,no
5548,44 years,blue-collar,married,basic.4y,no,,,Telephone,1,999,no
36237,150 years,unemployed,single,university.degree,no,,no,cellular,1,4,yes
16225,150 years,admin.,single,university.degree,unknown,yes,,cellular,1,999,no
22406,47 years,blue-collar,married,basic.6y,no,yes,no,Cell,1,999,no
24713,42 years,self-employed,married,university.degree,unknown,no,no,cellular,4,999,no
37288,33 years,admin.,married,high.school,no,yes,no,Cell,1,6,yes
5515,46 years,self-employed,married,basic.9y,unknown,,yes,Telephone,1,999,no
1407,38 years,blue-collar,married,basic.9y,unknown,,no,telephone,-2,999,no
16232,40 years,management,married,university.degree,no,,,cellular,2,999,no
3638,150 years,blue-collar,married,basic.9y,no,yes,,Telephone,2,999,no
21048,150 years,blue-collar,married,basic.9y,unknown,,yes,Cell,1,999,no
26098,37 years,management,married,university.degree,no,no,yes,cellular,2,999,no
4760,29 years,blue-collar,single,basic.6y,no,,no,telephone,1,999,no
13801,42 years,admin.,single,high.school,no,,no,Telephone,4,999,no
28269,55 years,admin.,divorced,university.degree,no,,no,cellular,1,999,no
18650,45 years,admin.,married,university.degree,no,,no,Cell,7,999,no
33572,36 years,technician,married,professional.course,no,,,Cell,2,999,no
22844,48 years,housemaid,married,basic.4y,no,no,no,cellular,1,999,no
12310,30 years,admin.,single,high.school,no,,no,telephone,2,999,no
15982,45 years,blue-collar,married,basic.4y,unknown,,no,Cell,3,999,no
22866,47 years,management,married,university.degree,no,yes,yes,Cell,2,999,no
13127,34 years,admin.,single,university.degree,unknown,yes,no,Cell,1,999,no
5318,49 years,services,married,high.school,unknown,,yes,Telephone,1,999,no
7081,47 years,admin.,married,basic.4y,no,,no,Telephone,1,999,no
36080,34 years,housemaid,married,university.degree,no,yes,no,Cell,1,999,no
15634,27 years,technician,single,professional.course,no,,no,cellular,7,999,no
2537,33 years,services,married,high.school,unknown,,no,Telephone,-1,999,no
38031,58 years,housemaid,divorced,basic.4y,no,yes,yes,Cell,1,999,no
7119,59 years,entrepreneur,married,university.degree,unknown,,no,Telephone,2,999,no
4717,55 years,admin.,divorced,university.degree,no,,no,Telephone,2,999,no
18481,38 years,services,married,high.school,no,,no,Cell,1,999,no
6873,24 years,blue-collar,single,basic.9y,unknown,,no,telephone,-3,999,no
21229,36 years,admin.,divorced,university.degree,unknown,yes,no,Cell,1,999,no
5473,50 years,blue-collar,married,basic.9y,unknown,yes,,Telephone,17,999,no
24623,46 years,entrepreneur,married,basic.4y,no,no,no,cellular,2,999,no
22308,31 years,technician,single,professional.course,unknown,,,Cell,3,999,no
28105,39 years,entrepreneur,married,high.school,no,no,no,cellular,2,999,no
16251,31 years,blue-collar,single,high.school,no,,yes,Cell,9,999,no
7918,36 years,blue-collar,married,basic.6y,unknown,no,no,telephone,5,999,no
22133,53 years,admin.,married,university.degree,no,,no,Cell,1,999,no
21215,41 years,admin.,married,university.degree,unknown,,no,Cell,2,999,no
19737,46 years,technician,married,professional.course,unknown,,no,Cell,5,999,no
24580,37 years,entrepreneur,married,university.degree,unknown,no,,Cell,2,999,no
26787,150 years,services,married,basic.9y,no,no,no,cellular,1,999,no
17440,43 years,services,married,basic.6y,unknown,no,no,cellular,-3,999,no
24491,32 years,admin.,divorced,high.school,no,,no,cellular,-1,999,no
10175,29 years,blue-collar,married,high.school,unknown,,no,telephone,2,999,no
30746,35 years,admin.,single,university.degree,no,,no,telephone,3,999,no
11036,150 years,housemaid,married,high.school,no,unknown,unknown,telephone,2,999,no
35052,150 years,services,divorced,high.school,no,yes,no,cellular,-2,999,no
28244,59 years,services,married,high.school,no,,no,Cell,3,999,no
31090,41 years,blue-collar,married,basic.6y,no,yes,no,cellular,1,999,yes
35477,30 years,student,single,university.degree,no,,no,Cell,1,999,no
16086,56 years,blue-collar,married,unknown,unknown,,no,Cell,1,999,no
32969,30 years,services,single,high.school,no,,no,cellular,-2,999,no
36391,32 years,admin.,married,university.degree,no,yes,no,Cell,1,3,yes
40198,78 years,retired,married,basic.4y,no,yes,no,Cell,2,999,yes
31254,46 years,admin.,married,high.school,no,no,no,Cell,1,999,no
31860,33 years,admin.,single,university.degree,no,yes,yes,cellular,2,999,no
27151,150 years,admin.,married,university.degree,no,,no,cellular,1,999,no
11406,36 years,blue-collar,married,high.school,unknown,no,no,Telephone,5,999,no
37031,26 years,services,single,high.school,no,,no,cellular,1,999,no
40257,27 years,blue-collar,single,basic.6y,no,,no,Telephone,1,999,no
10994,32 years,technician,married,professional.course,no,,no,Telephone,-1,999,no
15968,32 years,blue-collar,married,basic.4y,unknown,,yes,Cell,2,999,no
40211,23 years,student,single,unknown,no,,no,cellular,2,16,yes
26980,36 years,admin.,divorced,university.degree,no,no,yes,cellular,2,999,no
24392,45 years,management,married,basic.9y,no,,no,Cell,1,999,no
18469,30 years,blue-collar,single,basic.9y,no,,no,Cell,2,999,no
6456,57 years,management,divorced,high.school,no,yes,no,Telephone,2,999,no
1924,29 years,admin.,married,high.school,no,yes,no,Telephone,2,999,no
8479,150 years,unemployed,married,high.school,unknown,,no,telephone,3,999,no
10643,47 years,admin.,married,university.degree,no,no,yes,telephone,1,999,no
37719,29 years,admin.,married,university.degree,no,,,Cell,1,999,no
35138,36 years,technician,divorced,professional.course,no,,unknown,cellular,3,999,no
29666,46 years,blue-collar,married,basic.9y,unknown,no,yes,Cell,-1,999,no
15118,39 years,housemaid,divorced,basic.9y,no,yes,no,cellular,1,999,no
8015,150 years,technician,married,professional.course,no,yes,no,Telephone,5,999,yes
4615,150 years,services,married,professional.course,no,,no,telephone,4,999,no
4110,29 years,technician,single,university.degree,no,unknown,unknown,telephone,1,999,no
18702,25 years,admin.,single,basic.9y,no,,no,Cell,4,999,no
29041,34 years,unemployed,married,basic.9y,unknown,,no,Cell,1,999,no
6356,43 years,blue-collar,married,basic.4y,unknown,,no,telephone,2,999,no
23001,58 years,retired,married,university.degree,no,,no,cellular,-2,999,no
11789,33 years,admin.,divorced,university.degree,no,no,no,telephone,3,999,no
20639,35 years,technician,married,university.degree,no,yes,no,cellular,1,999,yes
28299,37 years,blue-collar,married,basic.4y,no,,no,cellular,1,5,no
35686,33 years,blue-collar,single,high.school,no,no,no,Cell,2,999,no
8293,50 years,blue-collar,married,basic.9y,no,,,telephone,6,999,no
35777,26 years,student,single,high.school,no,,no,cellular,-2,999,no
26283,32 years,technician,married,university.degree,no,yes,no,cellular,1,999,no
13481,48 years,blue-collar,married,basic.9y,unknown,,no,Cell,1,999,no
40347,31 years,student,single,university.degree,no,no,no,cellular,1,9,no
31151,35 years,services,married,high.school,unknown,,no,cellular,1,999,no
37922,60 years,management,married,university.degree,no,,yes,Telephone,1,999,no
4122,150 years,blue-collar,married,basic.9y,unknown,,no,Telephone,3,999,no
39632,150 years,technician,married,professional.course,no,yes,no,telephone,5,999,yes
33225,150 years,admin.,married,high.school,no,,no,Cell,5,999,no
38879,77 years,retired,divorced,basic.4y,no,,no,cellular,2,999,yes
7076,45 years,technician,divorced,professional.course,no,no,no,telephone,7,999,no
2034,150 years,technician,married,professional.course,unknown,,no,telephone,2,999,no
7321,30 years,services,single,high.school,no,yes,no,Telephone,4,999,no
23167,32 years,admin.,divorced,university.degree,no,no,no,cellular,-2,999,no
9772,150 years,blue-collar,divorced,basic.9y,no,no,no,Telephone,-4,999,no
18950,44 years,blue-collar,married,basic.9y,no,,no,Cell,2,999,no
686,38 years,blue-collar,married,basic.9y,no,,no,Telephone,2,999,no
4376,57 years,retired,married,university.degree,no,yes,no,telephone,1,999,no
26497,34 years,management,married,university.degree,no,,yes,cellular,1,999,no
24493,55 years,blue-collar,married,basic.9y,no,,,Cell,3,999,no
25936,38 years,blue-collar,married,basic.9y,no,,no,cellular,1,999,no
21927,50 years,technician,divorced,professional.course,unknown,no,,cellular,1,999,no
16731,40 years,blue-collar,divorced,basic.9y,no,no,no,Cell,-4,999,no
36051,37 years,entrepreneur,single,basic.9y,no,,no,cellular,1,2,no
38969,150 years,retired,married,high.school,no,yes,,cellular,1,999,no
20768,41 years,housemaid,single,university.degree,no,,no,cellular,1,999,no
13506,48 years,technician,divorced,professional.course,no,,no,cellular,2,999,no
8345,29 years,admin.,married,basic.9y,no,,no,telephone,1,999,no
9518,150 years,admin.,single,unknown,no,,yes,Telephone,2,999,no
7137,38 years,blue-collar,divorced,unknown,no,,no,telephone,5,999,no
17813,29 years,services,divorced,high.school,unknown,,,Cell,2,999,no
26548,35 years,blue-collar,married,basic.6y,no,yes,no,Cell,1,999,no
6249,57 years,management,divorced,high.school,no,,no,telephone,1,999,no
25908,53 years,entrepreneur,divorced,university.degree,no,yes,no,cellular,2,999,no
6745,37 years,blue-collar,single,basic.9y,no,,yes,telephone,2,999,no
7851,30 years,services,married,high.school,no,,no,Telephone,2,999,no
2376,37 years,technician,single,basic.9y,unknown,,no,Telephone,1,999,no
29244,150 years,self-employed,single,university.degree,no,,no,Cell,2,999,no
3518,40 years,blue-collar,single,basic.9y,no,,no,telephone,2,999,no
31549,32 years,admin.,single,university.degree,no,,yes,cellular,1,999,no
35717,39 years,self-employed,married,high.school,no,,no,Cell,6,999,no
9775,59 years,blue-collar,married,basic.4y,unknown,,yes,Telephone,6,999,no
29761,51 years,blue-collar,divorced,basic.4y,no,,yes,Cell,5,999,no
14244,44 years,entrepreneur,married,high.school,no,,no,Cell,3,999,no
36335,40 years,admin.,single,high.school,no,,no,Cell,1,999,yes
20728,32 years,management,married,university.degree,no,yes,no,Cell,3,999,no
13463,51 years,blue-collar,married,basic.4y,unknown,no,no,cellular,1,999,no
2362,36 years,entrepreneur,married,university.degree,no,yes,no,Telephone,1,999,no
3481,50 years,retired,married,basic.4y,unknown,yes,no,Telephone,-4,999,no
6759,150 years,blue-collar,married,basic.6y,no,yes,no,telephone,-1,999,no
29146,34 years,blue-collar,married,basic.9y,no,yes,no,Cell,2,999,no
15081,34 years,blue-collar,married,basic.4y,no,yes,no,Cell,-1,999,no
30971,37 years,management,divorced,unknown,no,,no,cellular,2,999,no
1337,42 years,blue-collar,married,basic.6y,no,no,no,Telephone,3,999,no
40709,50 years,housemaid,divorced,basic.4y,no,no,no,Telephone,1,999,no
24255,34 years,admin.,single,university.degree,no,no,no,Cell,-2,999,no
26094,44 years,entrepreneur,married,university.degree,no,no,yes,cellular,2,999,no
5660,26 years,admin.,single,high.school,no,,no,Telephone,-1,999,no
29292,31 years,entrepreneur,married,university.degree,unknown,,no,Cell,2,999,no
2202,57 years,blue-collar,married,basic.4y,unknown,,no,Telephone,-3,999,no
11626,150 years,technician,married,basic.9y,unknown,no,,Telephone,3,999,no
21780,29 years,admin.,married,university.degree,no,yes,,Cell,1,999,no
21590,54 years,admin.,married,university.degree,unknown,no,no,Cell,1,999,no
27951,80 years,retired,married,basic.4y,unknown,yes,no,cellular,1,999,no
10315,33 years,admin.,married,university.degree,no,no,yes,telephone,1,999,no
12728,31 years,admin.,married,university.degree,no,,yes,Cell,11,999,no
4983,44 years,blue-collar,divorced,unknown,no,,yes,Telephone,1,999,yes
10882,52 years,self-employed,married,professional.course,unknown,no,,Telephone,1,999,no
11864,33 years,management,married,university.degree,no,,no,Telephone,5,999,no
1656,35 years,blue-collar,married,professional.course,no,yes,yes,telephone,1,999,yes
12262,36 years,retired,married,unknown,no,no,no,telephone,1,999,no
12991,55 years,services,married,basic.6y,unknown,,no,Cell,6,999,no
40851,30 years,student,single,high.school,no,,no,cellular,2,999,no
38343,36 years,services,married,high.school,no,yes,no,cellular,1,6,no
9138,150 years,services,single,professional.course,no,no,no,telephone,5,999,no
30275,28 years,blue-collar,single,basic.9y,no,,no,Cell,1,2,yes
35017,50 years,services,married,high.school,no,no,no,Cell,1,999,no
178,51 years,admin.,single,basic.6y,no,no,no,telephone,2,999,no
16508,22 years,blue-collar,single,high.school,no,,no,cellular,2,999,no
14795,29 years,services,married,unknown,no,yes,yes,Cell,2,999,no
33237,45 years,admin.,married,university.degree,no,yes,yes,Cell,-1,999,yes
21987,52 years,blue-collar,married,basic.9y,no,unknown,unknown,cellular,2,999,no
21751,52 years,blue-collar,married,basic.9y,unknown,,,telephone,4,999,no
2060,150 years,management,divorced,university.degree,no,,no,Telephone,2,999,no
8460,47 years,admin.,married,university.degree,no,,no,telephone,-9,999,no
18442,150 years,entrepreneur,divorced,university.degree,no,,yes,Cell,1,999,no
32088,44 years,admin.,married,high.school,no,yes,no,cellular,1,999,no
28238,36 years,self-employed,single,university.degree,no,,yes,Cell,2,999,no
28716,47 years,admin.,single,high.school,no,,no,cellular,1,999,yes
31610,29 years,admin.,married,high.school,no,yes,no,cellular,-1,999,no
12325,34 years,admin.,married,university.degree,no,,no,telephone,4,999,no
26534,30 years,services,married,high.school,no,,no,Cell,1,999,no
4843,29 years,blue-collar,married,basic.9y,no,,no,Telephone,1,999,no
20498,46 years,admin.,divorced,university.degree,no,,,Cell,1,999,no
19567,29 years,admin.,single,high.school,no,yes,yes,Cell,1,999,no
38175,38 years,admin.,married,high.school,no,,no,cellular,1,999,no
22130,35 years,technician,single,professional.course,no,,no,cellular,1,999,no
5136,36 years,services,single,basic.9y,no,no,no,telephone,2,999,no
